HallOfFameRowID,personID,year,votedBy,ballots,needed,votes,inducted,category,needed_note
763,vanceda01,1947,BBWAA,161.0,121.0,50.0,N,Player,NULL
764,bakerfr01,1947,BBWAA,161.0,121.0,49.0,N,Player,NULL
765,terrybi01,1947,BBWAA,161.0,121.0,46.0,N,Player,NULL
766,wheatza01,1947,BBWAA,161.0,121.0,37.0,N,Player,NULL
767,youngro01,1947,BBWAA,161.0,121.0,36.0,N,Player,NULL
768,woodjo02,1947,BBWAA,161.0,121.0,29.0,N,Player,NULL
769,roushed01,1947,BBWAA,161.0,121.0,25.0,N,Player,NULL
770,adamsba01,1947,BBWAA,161.0,121.0,22.0,N,Player,NULL
771,marquru01,1947,BBWAA,161.0,121.0,18.0,N,Player,NULL
772,foxxji01,1947,BBWAA,161.0,121.0,10.0,N,Player,NULL
773,cronijo01,1947,BBWAA,161.0,121.0,6.0,N,Player,NULL
774,simmoal01,1947,BBWAA,161.0,121.0,6.0,N,Player,NULL
775,fletcar01,1947,BBWAA,161.0,121.0,3.0,N,Player,NULL
776,cravaga01,1947,BBWAA,161.0,121.0,2.0,N,Player,NULL
777,hartnga01,1947,BBWAA,161.0,121.0,2.0,N,Player,NULL
778,mccarjo99,1947,BBWAA,161.0,121.0,2.0,N,Manager,NULL
779,rixeyep01,1947,BBWAA,161.0,121.0,2.0,N,Player,NULL
780,turnete01,1947,BBWAA,161.0,121.0,2.0,N,Player,NULL
781,dyered01,1947,BBWAA,161.0,121.0,1.0,N,Player,NULL
782,gelbech01,1947,BBWAA,161.0,121.0,1.0,N,Player,NULL
783,gomezle01,1947,BBWAA,161.0,121.0,1.0,N,Player,NULL
784,gowdyha01,1947,BBWAA,161.0,121.0,1.0,N,Player,NULL
785,haineje01,1947,BBWAA,161.0,121.0,1.0,N,Player,NULL
786,hargrbu01,1947,BBWAA,161.0,121.0,1.0,N,Player,NULL
787,kellyge01,1947,BBWAA,161.0,121.0,1.0,N,Player,NULL
